18:15:01,ESX-FUTURE,BID,3132.75,294
18:15:02,SP-FUTURE,ASK,2773.5,1027
18:15:02,ESX-FUTURE,BID,3133.75,2327
18:15:02,ESX-FUTURE,BID,3133.75,378
18:15:03,SP-FUTURE,BID,2771.0,475
18:15:04,ESX-FUTURE,ASK,3133.75,129
18:15:04,ESX-FUTURE,ASK,3133.75,107
18:15:04,SP-FUTURE,ASK,2771.25,419
18:15:05,ESX-FUTURE,ASK,3134.0,170
18:15:05,SP-FUTURE,BID,2771.0,748
18:15:06,ESX-FUTURE,BID,3133.75,9
18:15:07,SP-FUTURE,ASK,2771.25,215
18:15:08,ESX-FUTURE,BID,3133.75,1420
18:15:08,SP-FUTURE,BID,2770.5,181
18:15:08,SP-FUTURE,ASK,2770.75,1210
18:15:09,ESX-FUTURE,ASK,3134.5,164
18:15:09,SP-FUTURE,BID,2770.5,255
18:15:10,ESX-FUTURE,ASK,3134.5,674
18:15:10,SP-FUTURE,BID,2770.75,44
18:15:11,SP-FUTURE,BID,2770.75,224
18:15:12,SP-FUTURE,ASK,2771.0,387
18:15:12,ESX-FUTURE,BID,3134.25,172
18:15:12,SP-FUTURE,BID,2770.5,876
18:15:13,SP-FUTURE,BID,2770.5,1616
18:15:13,ESX-FUTURE,ASK,3134.25,54
18:15:14,ESX-FUTURE,ASK,3134.25,58
18:15:14,SP-FUTURE,BID,2770.75,19
18:15:15,SP-FUTURE,BID,2770.75,75
18:15:15,ESX-FUTURE,ASK,3134.25,663
18:15:16,SP-FUTURE,ASK,2771.25,1049
18:15:16,ESX-FUTURE,ASK,3135.0,290
18:15:17,SP-FUTURE,BID,2771.0,117
18:15:18,SP-FUTURE,ASK,2771.25,96
18:15:18,ESX-FUTURE,ASK,3135.0,32
18:15:19,SP-FUTURE,ASK,2771.25,558
18:15:19,ESX-FUTURE,BID,3135.25,884
18:15:20,SP-FUTURE,ASK,2771.0,248
18:15:20,ESX-FUTURE,BID,3135.5,90
18:15:20,SP-FUTURE,ASK,2771.0,63
18:15:21,ESX-FUTURE,BID,3135.5,170
18:15:21,SP-FUTURE,ASK,2771.0,425
18:15:22,SP-FUTURE,ASK,2771.0,550
18:15:22,ESX-FUTURE,ASK,3136.25,450
18:15:23,SP-FUTURE,ASK,2771.25,866
18:15:23,SP-FUTURE,BID,2771.0,290
18:15:23,ESX-FUTURE,BID,3136.5,173
18:15:24,SP-FUTURE,ASK,2771.25,1683
18:15:24,ESX-FUTURE,ASK,3138.0,1672
18:15:25,SP-FUTURE,ASK,2771.25,650
18:15:25,ESX-FUTURE,BID,3137.75,402
18:15:25,ESX-FUTURE,BID,3137.75,1293
18:15:26,ESX-FUTURE,ASK,3138.0,9
18:15:27,SP-FUTURE,BID,2771.0,255
18:15:28,ESX-FUTURE,ASK,3138.0,1836
18:15:29,SP-FUTURE,ASK,2772.5,898
18:15:29,SP-FUTURE,BID,2772.25,162
18:15:30,ESX-FUTURE,BID,3138.25,675
18:15:30,ESX-FUTURE,ASK,3138.5,1
18:15:31,SP-FUTURE,ASK,2772.25,1010
18:15:32,ESX-FUTURE,ASK,3139.0,682
18:15:32,SP-FUTURE,ASK,2772.25,286
18:15:33,ESX-FUTURE,BID,3138.75,366
18:15:34,SP-FUTURE,ASK,2772.25,921
18:15:34,ESX-FUTURE,ASK,3139.25,560
18:15:36,SP-FUTURE,BID,2772.25,22
18:15:36,ESX-FUTURE,BID,3139.0,1747
18:15:37,SP-FUTURE,ASK,2771.5,38
18:15:37,ESX-FUTURE,BID,3139.0,2237
18:15:38,SP-FUTURE,BID,2770.0,24
18:15:39,SP-FUTURE,BID,2770.0,1104
18:15:39,ESX-FUTURE,ASK,3139.0,262
18:15:39,SP-FUTURE,BID,2770.0,371
18:15:39,ESX-FUTURE,BID,3138.75,232
18:15:40,ESX-FUTURE,ASK,3139.0,418
18:15:40,SP-FUTURE,ASK,2770.25,10
18:15:40,ESX-FUTURE,ASK,3139.0,1568
18:15:41,ESX-FUTURE,ASK,3139.0,3398
18:15:42,ESX-FUTURE,ASK,3139.0,151
18:15:42,SP-FUTURE,BID,2772.25,633
18:15:43,SP-FUTURE,ASK,2772.5,915
18:15:44,ESX-FUTURE,ASK,3139.5,1206
18:15:44,SP-FUTURE,ASK,2772.75,1323
18:15:45,ESX-FUTURE,ASK,3140.0,821
18:15:46,SP-FUTURE,BID,2772.5,1098
18:15:46,SP-FUTURE,BID,2772.5,335
18:15:46,SP-FUTURE,BID,2772.5,27
18:15:47,ESX-FUTURE,ASK,3138.75,278
18:15:48,ESX-FUTURE,BID,3138.5,3694
18:15:48,SP-FUTURE,ASK,2768.5,1113
18:15:50,ESX-FUTURE,BID,3139.5,971
18:15:50,SP-FUTURE,BID,2768.0,373
18:15:51,ESX-FUTURE,BID,3139.5,2394
18:15:51,ESX-FUTURE,BID,3139.5,1773
18:15:52,SP-FUTURE,ASK,2766.75,712
18:15:53,ESX-FUTURE,BID,3139.75,374
18:15:53,ESX-FUTURE,BID,3139.75,203
18:15:53,SP-FUTURE,BID,2766.25,408
18:15:54,SP-FUTURE,BID,2766.25,857
18:15:54,ESX-FUTURE,ASK,3139.0,43
18:15:55,SP-FUTURE,BID,2766.25,1199
18:15:55,ESX-FUTURE,BID,3137.5,1256
18:15:56,ESX-FUTURE,ASK,3137.75,839
18:15:57,SP-FUTURE,BID,2766.25,449
18:15:58,ESX-FUTURE,BID,3137.5,251
18:15:58,SP-FUTURE,ASK,2766.5,1034
18:15:58,SP-FUTURE,ASK,2766.5,280
18:15:59,SP-FUTURE,BID,2766.25,138
18:15:59,ESX-FUTURE,ASK,3138.25,1185
18:16:00,SP-FUTURE,BID,2766.75,665
18:16:00,ESX-FUTURE,BID,3137.5,1471
18:16:01,ESX-FUTURE,ASK,3137.75,766
18:16:01,SP-FUTURE,BID,2766.5,154
18:16:01,ESX-FUTURE,BID,3137.5,536
18:16:02,SP-FUTURE,ASK,2766.5,313
18:16:02,SP-FUTURE,BID,2766.25,216
18:16:02,ESX-FUTURE,ASK,3137.75,253
18:16:03,ESX-FUTURE,ASK,3137.75,2278
18:16:03,SP-FUTURE,ASK,2768.75,300
18:16:04,ESX-FUTURE,ASK,3137.75,630
18:16:04,ESX-FUTURE,ASK,3137.75,177
18:16:05,SP-FUTURE,BID,2768.5,874
18:16:05,ESX-FUTURE,BID,3137.25,701
18:16:05,ESX-FUTURE,BID,3137.25,924
18:16:06,ESX-FUTURE,ASK,3137.5,1294
18:16:06,SP-FUTURE,BID,2768.25,1546
18:16:06,ESX-FUTURE,BID,3135.25,172
18:16:07,ESX-FUTURE,BID,3135.25,1551
18:16:08,SP-FUTURE,ASK,2767.25,193
18:16:08,ESX-FUTURE,ASK,3135.5,21
18:16:08,ESX-FUTURE,BID,3135.25,1107
18:16:10,ESX-FUTURE,BID,3135.25,497
18:16:10,SP-FUTURE,BID,2766.75,183
18:16:11,ESX-FUTURE,BID,3135.25,590
18:16:12,SP-FUTURE,BID,2766.5,17
18:16:12,ESX-FUTURE,ASK,3135.5,1437
18:16:13,SP-FUTURE,BID,2767.0,45
18:16:13,ESX-FUTURE,BID,3135.25,225
18:16:14,ESX-FUTURE,BID,3135.25,1474
18:16:15,ESX-FUTURE,BID,3135.25,525
18:16:15,SP-FUTURE,BID,2765.75,236
18:16:16,SP-FUTURE,ASK,2766.0,85
18:16:16,ESX-FUTURE,ASK,3135.5,571
18:16:17,SP-FUTURE,BID,2765.75,148
18:16:17,ESX-FUTURE,ASK,3135.5,1775
18:16:18,SP-FUTURE,BID,2766.0,707
18:16:18,ESX-FUTURE,BID,3135.0,181
18:16:19,SP-FUTURE,ASK,2766.25,301
18:16:20,ESX-FUTURE,ASK,3135.25,1195
18:16:20,SP-FUTURE,ASK,2767.0,885
18:16:21,ESX-FUTURE,BID,3135.0,1263
18:16:21,SP-FUTURE,BID,2766.25,5
18:16:21,ESX-FUTURE,ASK,3135.25,594
18:16:22,SP-FUTURE,ASK,2766.5,229
18:16:23,ESX-FUTURE,ASK,3135.5,1804
18:16:23,SP-FUTURE,ASK,2766.75,744
18:16:23,SP-FUTURE,BID,2766.5,135
18:16:23,ESX-FUTURE,ASK,3135.5,768
18:16:23,SP-FUTURE,ASK,2766.75,175
18:16:24,ESX-FUTURE,BID,3135.25,1958
18:16:24,SP-FUTURE,BID,2765.5,105
18:16:25,SP-FUTURE,ASK,2765.75,516
18:16:25,ESX-FUTURE,BID,3135.5,21
18:16:25,ESX-FUTURE,BID,3135.5,29
18:16:26,ESX-FUTURE,ASK,3135.75,847
18:16:26,SP-FUTURE,BID,2765.5,196
18:16:27,ESX-FUTURE,ASK,3135.5,244
18:16:28,SP-FUTURE,ASK,2765.75,720
18:16:28,SP-FUTURE,BID,2765.5,12
18:16:29,ESX-FUTURE,ASK,3136.0,521
18:16:30,SP-FUTURE,ASK,2766.0,967
18:16:30,ESX-FUTURE,ASK,3136.25,1637
18:16:31,SP-FUTURE,BID,2766.5,250
18:16:32,ESX-FUTURE,BID,3135.75,2331
18:16:32,SP-FUTURE,ASK,2766.25,1103
18:16:33,ESX-FUTURE,ASK,3136.5,866
18:16:33,SP-FUTURE,ASK,2766.25,525
18:16:34,SP-FUTURE,BID,2766.0,558
18:16:34,SP-FUTURE,ASK,2766.25,63
18:16:34,ESX-FUTURE,ASK,3136.75,767
18:16:35,ESX-FUTURE,BID,3136.5,538
18:16:36,ESX-FUTURE,BID,3136.5,570
18:16:36,SP-FUTURE,BID,2766.0,36
18:16:37,ESX-FUTURE,BID,3136.5,764
18:16:37,SP-FUTURE,BID,2765.5,360
18:16:37,SP-FUTURE,BID,2765.5,744
18:16:38,ESX-FUTURE,BID,3136.25,1799
18:16:38,SP-FUTURE,ASK,2764.75,161
18:16:38,SP-FUTURE,BID,2764.5,386
18:16:39,ESX-FUTURE,ASK,3136.25,601
18:16:40,SP-FUTURE,BID,2764.75,1
18:16:41,ESX-FUTURE,BID,3136.0,914
18:16:42,SP-FUTURE,BID,2764.25,716
18:16:42,ESX-FUTURE,ASK,3136.25,1328
18:16:43,ESX-FUTURE,BID,3136.0,908
18:16:43,SP-FUTURE,BID,2764.5,654
18:16:44,SP-FUTURE,BID,2764.5,237
18:16:44,ESX-FUTURE,BID,3135.75,12
18:16:45,SP-FUTURE,ASK,2764.75,365
18:16:45,ESX-FUTURE,ASK,3136.0,674
18:16:46,SP-FUTURE,BID,2764.75,453
18:16:46,ESX-FUTURE,ASK,3136.0,534
18:16:47,ESX-FUTURE,BID,3135.75,1316
18:16:47,SP-FUTURE,ASK,2764.75,765
18:16:48,ESX-FUTURE,ASK,3136.5,886
18:16:49,SP-FUTURE,BID,2764.75,1008
18:16:49,ESX-FUTURE,ASK,3136.0,466
18:16:49,ESX-FUTURE,BID,3135.75,345
18:16:49,ESX-FUTURE,ASK,3136.0,921
18:16:50,SP-FUTURE,ASK,2765.0,862
18:16:50,SP-FUTURE,ASK,2765.0,15
18:16:51,ESX-FUTURE,BID,3136.5,491
18:16:51,SP-FUTURE,ASK,2765.0,649
18:16:52,SP-FUTURE,BID,2764.75,75
18:16:52,ESX-FUTURE,ASK,3136.75,389
18:16:53,ESX-FUTURE,BID,3136.5,2170
18:16:53,ESX-FUTURE,ASK,3136.75,704
18:16:53,SP-FUTURE,BID,2763.75,244
18:16:54,ESX-FUTURE,ASK,3136.75,1774
18:16:54,ESX-FUTURE,ASK,3136.75,2592
18:16:54,SP-FUTURE,ASK,2766.0,2015
18:16:55,SP-FUTURE,ASK,2766.0,2015
18:16:55,ESX-FUTURE,ASK,3142.5,283
18:16:56,SP-FUTURE,BID,2765.75,60
18:16:56,ESX-FUTURE,ASK,3142.5,421
18:16:57,SP-FUTURE,ASK,2766.25,226
18:16:57,SP-FUTURE,ASK,2766.25,986
18:16:58,ESX-FUTURE,BID,3142.5,2214
18:16:58,ESX-FUTURE,BID,3142.5,1373
18:16:59,SP-FUTURE,ASK,2765.75,789
18:17:00,ESX-FUTURE,BID,3143.0,1174
18:17:00,SP-FUTURE,ASK,2765.25,70
18:17:00,SP-FUTURE,ASK,2765.25,99
18:17:00,ESX-FUTURE,ASK,3143.25,223
18:17:01,SP-FUTURE,ASK,2765.5,448
18:17:02,ESX-FUTURE,BID,3143.0,952
18:17:03,SP-FUTURE,ASK,2765.25,229
18:17:03,ESX-FUTURE,BID,3143.25,574
18:17:04,ESX-FUTURE,BID,3143.25,458
18:17:05,ESX-FUTURE,BID,3143.25,77
18:17:05,SP-FUTURE,BID,2764.75,210
18:17:05,ESX-FUTURE,ASK,3143.25,83
18:17:06,SP-FUTURE,ASK,2765.0,461
18:17:06,ESX-FUTURE,ASK,3143.5,657
18:17:07,SP-FUTURE,ASK,2765.0,113
18:17:07,SP-FUTURE,BID,2764.75,538
18:17:07,ESX-FUTURE,ASK,3143.25,578
18:17:08,SP-FUTURE,ASK,2765.0,269
18:17:08,ESX-FUTURE,ASK,3143.25,151
18:17:08,ESX-FUTURE,ASK,3143.25,290
18:17:09,SP-FUTURE,BID,2765.0,346
18:17:10,ESX-FUTURE,ASK,3143.25,714
18:17:10,ESX-FUTURE,ASK,3143.25,1467
18:17:10,SP-FUTURE,BID,2765.0,740
18:17:10,ESX-FUTURE,ASK,3143.0,253
18:17:11,ESX-FUTURE,BID,3142.75,235
18:17:11,SP-FUTURE,BID,2765.0,22
18:17:12,SP-FUTURE,ASK,2765.25,182
18:17:12,ESX-FUTURE,ASK,3143.0,560
18:17:13,ESX-FUTURE,ASK,3143.0,1469
18:17:13,SP-FUTURE,BID,2766.0,909
18:17:14,ESX-FUTURE,ASK,3142.25,523
18:17:15,SP-FUTURE,BID,2766.0,114
18:17:15,ESX-FUTURE,BID,3142.0,731
18:17:16,SP-FUTURE,BID,2765.75,2112
18:17:16,ESX-FUTURE,ASK,3139.0,661
18:17:17,ESX-FUTURE,BID,3138.75,1111
18:17:17,SP-FUTURE,BID,2766.0,83
18:17:18,ESX-FUTURE,BID,3138.75,800
18:17:18,SP-FUTURE,BID,2765.75,35
18:17:19,SP-FUTURE,BID,2765.75,526
18:17:19,ESX-FUTURE,BID,3138.5,142
18:17:20,SP-FUTURE,BID,2765.75,312
18:17:20,ESX-FUTURE,BID,3138.25,271
18:17:21,SP-FUTURE,BID,2765.5,1112
18:17:21,ESX-FUTURE,BID,3138.0,517
18:17:21,SP-FUTURE,ASK,2765.75,191
18:17:22,ESX-FUTURE,BID,3138.0,1727
18:17:23,ESX-FUTURE,BID,3138.0,157
18:17:24,SP-FUTURE,BID,2764.75,88
18:17:25,ESX-FUTURE,BID,3138.0,621
18:17:25,SP-FUTURE,BID,2764.5,119
18:17:25,ESX-FUTURE,ASK,3138.25,587
18:17:26,ESX-FUTURE,BID,3138.0,892
18:17:27,ESX-FUTURE,ASK,3138.25,1451
18:17:27,ESX-FUTURE,BID,3138.0,1534
18:17:28,SP-FUTURE,BID,2764.25,386
18:17:28,ESX-FUTURE,ASK,3138.0,1
18:17:28,SP-FUTURE,BID,2764.25,326
18:17:29,SP-FUTURE,BID,2764.25,277
18:17:30,ESX-FUTURE,ASK,3137.75,62
18:17:31,ESX-FUTURE,BID,3137.5,51
18:17:31,ESX-FUTURE,BID,3137.5,243
18:17:31,SP-FUTURE,BID,2764.25,388
18:17:32,ESX-FUTURE,ASK,3137.75,2499
18:17:33,SP-FUTURE,BID,2765.0,980
18:17:33,ESX-FUTURE,BID,3136.5,1618
18:17:33,ESX-FUTURE,ASK,3136.75,832
18:17:33,SP-FUTURE,BID,2764.5,95
18:17:34,SP-FUTURE,ASK,2764.75,91
18:17:34,ESX-FUTURE,ASK,3136.75,50
18:17:35,SP-FUTURE,ASK,2764.75,25
18:17:35,ESX-FUTURE,ASK,3136.75,198
18:17:36,SP-FUTURE,BID,2764.5,351
18:17:36,SP-FUTURE,ASK,2764.75,324
18:17:36,ESX-FUTURE,ASK,3137.0,1223
18:17:37,SP-FUTURE,ASK,2765.0,338
18:17:37,ESX-FUTURE,BID,3136.75,1139
18:17:38,ESX-FUTURE,ASK,3137.0,653
18:17:38,SP-FUTURE,BID,2764.25,30
18:17:39,SP-FUTURE,BID,2764.25,540
18:17:39,ESX-FUTURE,ASK,3136.75,276
18:17:40,ESX-FUTURE,ASK,3136.75,433
18:17:40,SP-FUTURE,ASK,2764.75,397
18:17:41,ESX-FUTURE,BID,3136.75,1432
18:17:42,SP-FUTURE,BID,2763.5,610
18:17:42,ESX-FUTURE,ASK,3137.0,2213
18:17:43,ESX-FUTURE,BID,3136.75,1078
18:17:43,SP-FUTURE,BID,2765.25,11
18:17:44,ESX-FUTURE,BID,3136.75,333
18:17:45,ESX-FUTURE,ASK,3137.0,1038
18:17:46,SP-FUTURE,ASK,2765.75,521
18:17:46,ESX-FUTURE,ASK,3137.25,330
18:17:47,SP-FUTURE,ASK,2765.75,395
18:17:48,ESX-FUTURE,ASK,3137.25,486
18:17:48,SP-FUTURE,BID,2765.75,70
18:17:49,SP-FUTURE,ASK,2766.0,352
18:17:49,ESX-FUTURE,BID,3137.0,2943
18:17:50,SP-FUTURE,BID,2762.5,449
18:17:51,ESX-FUTURE,BID,3137.0,308
18:17:52,SP-FUTURE,BID,2762.5,321
18:17:52,ESX-FUTURE,ASK,3137.0,951
18:17:52,ESX-FUTURE,BID,3136.75,1379
18:17:53,SP-FUTURE,BID,2762.25,136
18:17:53,ESX-FUTURE,ASK,3137.0,1298
18:17:54,SP-FUTURE,BID,2762.75,266
18:17:54,ESX-FUTURE,ASK,3136.75,154
18:17:55,SP-FUTURE,BID,2762.75,367
18:17:56,SP-FUTURE,ASK,2763.0,897
18:17:56,ESX-FUTURE,BID,3136.75,358
18:17:57,SP-FUTURE,ASK,2763.0,841
18:17:57,ESX-FUTURE,ASK,3137.5,605
18:17:57,SP-FUTURE,ASK,2763.25,892
18:17:58,ESX-FUTURE,BID,3137.5,230
18:17:58,SP-FUTURE,ASK,2763.0,66
18:17:58,ESX-FUTURE,ASK,3137.75,220
18:17:59,ESX-FUTURE,ASK,3137.75,1834
18:18:00,SP-FUTURE,ASK,2763.75,42
18:18:00,SP-FUTURE,ASK,2763.75,82
18:18:00,ESX-FUTURE,ASK,3137.75,1219
18:18:02,SP-FUTURE,BID,2764.0,110
18:18:02,ESX-FUTURE,ASK,3137.75,1783
18:18:03,SP-FUTURE,BID,2765.0,76
18:18:03,ESX-FUTURE,ASK,3137.75,382
18:18:04,ESX-FUTURE,ASK,3137.75,2115
18:18:04,SP-FUTURE,BID,2766.5,383
18:18:05,ESX-FUTURE,BID,3137.25,1179
18:18:05,ESX-FUTURE,BID,3137.25,601
18:18:05,SP-FUTURE,BID,2765.75,158
18:18:06,ESX-FUTURE,BID,3137.25,154
18:18:07,SP-FUTURE,BID,2765.75,628
18:18:07,ESX-FUTURE,ASK,3137.25,2524
18:18:08,SP-FUTURE,BID,2766.25,578
18:18:09,ESX-FUTURE,ASK,3137.0,575
18:18:10,SP-FUTURE,BID,2766.25,629
18:18:10,SP-FUTURE,BID,2766.25,375
18:18:11,SP-FUTURE,ASK,2766.5,96
18:18:11,SP-FUTURE,ASK,2766.5,5
18:18:11,ESX-FUTURE,BID,3136.5,101
18:18:11,SP-FUTURE,BID,2766.25,632
18:18:12,SP-FUTURE,BID,2766.25,1292
18:18:12,ESX-FUTURE,BID,3136.0,8
18:18:12,SP-FUTURE,ASK,2766.5,191
18:18:13,ESX-FUTURE,ASK,3136.25,1155
18:18:13,SP-FUTURE,BID,2767.0,212
18:18:14,ESX-FUTURE,BID,3136.0,381
18:18:14,ESX-FUTURE,ASK,3136.25,507
18:18:15,SP-FUTURE,ASK,2767.0,60
18:18:15,ESX-FUTURE,ASK,3136.25,705
18:18:16,SP-FUTURE,BID,2767.0,213
18:18:16,ESX-FUTURE,ASK,3136.0,31
18:18:16,SP-FUTURE,BID,2767.0,100
18:18:16,ESX-FUTURE,ASK,3136.0,143
18:18:16,ESX-FUTURE,ASK,3136.0,329
18:18:17,ESX-FUTURE,BID,3135.75,1440
18:18:18,SP-FUTURE,ASK,2766.75,142
18:18:18,ESX-FUTURE,BID,3135.75,2092
18:18:19,ESX-FUTURE,BID,3135.75,1951
18:18:20,SP-FUTURE,BID,2766.0,625
18:18:20,ESX-FUTURE,ASK,3135.75,464
18:18:21,ESX-FUTURE,ASK,3135.75,2300
18:18:21,SP-FUTURE,ASK,2766.25,178
18:18:22,ESX-FUTURE,ASK,3135.75,2382
18:18:23,SP-FUTURE,BID,2767.75,460
18:18:23,SP-FUTURE,ASK,2768.0,19
18:18:23,ESX-FUTURE,ASK,3135.75,287
18:18:24,SP-FUTURE,ASK,2768.25,541
18:18:24,ESX-FUTURE,ASK,3135.75,999
18:18:25,ESX-FUTURE,BID,3135.5,834
18:18:25,SP-FUTURE,BID,2768.0,889
18:18:25,SP-FUTURE,ASK,2768.25,213
18:18:26,SP-FUTURE,ASK,2768.25,26
18:18:27,ESX-FUTURE,BID,3135.5,79
18:18:27,ESX-FUTURE,BID,3135.5,101
18:18:27,SP-FUTURE,ASK,2768.25,528
18:18:28,ESX-FUTURE,BID,3135.75,1044
18:18:28,SP-FUTURE,BID,2767.75,1120
18:18:29,ESX-FUTURE,ASK,3135.0,148
18:18:30,ESX-FUTURE,BID,3134.75,138
18:18:30,SP-FUTURE,ASK,2768.0,696
18:18:31,ESX-FUTURE,ASK,3135.75,2485
18:18:31,SP-FUTURE,BID,2769.75,234
18:18:32,SP-FUTURE,BID,2769.75,809
18:18:32,ESX-FUTURE,ASK,3135.25,2396
18:18:33,SP-FUTURE,ASK,2772.0,2
18:18:34,ESX-FUTURE,BID,3135.0,491
18:18:34,ESX-FUTURE,BID,3135.0,538
18:18:35,SP-FUTURE,ASK,2771.75,213
18:18:35,ESX-FUTURE,ASK,3135.25,1280
18:18:36,SP-FUTURE,BID,2772.5,118
18:18:37,ESX-FUTURE,BID,3135.0,638
18:18:37,SP-FUTURE,ASK,2772.5,425
18:18:37,ESX-FUTURE,ASK,3135.5,595
18:18:38,SP-FUTURE,BID,2772.5,81
18:18:38,ESX-FUTURE,ASK,3135.5,724
18:18:39,SP-FUTURE,ASK,2772.75,453
18:18:39,ESX-FUTURE,ASK,3135.75,2373
18:18:40,SP-FUTURE,ASK,2774.75,31
18:18:40,ESX-FUTURE,BID,3135.5,392
18:18:40,SP-FUTURE,ASK,2774.75,1061
18:18:42,SP-FUTURE,BID,2774.5,198
18:18:42,ESX-FUTURE,ASK,3136.25,343
18:18:42,ESX-FUTURE,BID,3136.0,2238
18:18:43,SP-FUTURE,ASK,2774.0,18
